state,date,cases,deaths,incidence
NM,2020-05-06 00:00:00,4291,169,257.3262418195023
NY,2020-05-06 00:00:00,323978,25623,1921.4608839023724
NC,2020-05-06 00:00:00,13053,492,131.61085413962164
ND,2020-05-06 00:00:00,1323,31,218.16634730499425
OH,2020-05-06 00:00:00,21576,1225,193.09352363462585
OK,2020-05-06 00:00:00,4202,253,114.88300907089119
OR,2020-05-06 00:00:00,2916,115,72.77130394896625
PA,2020-05-06 00:00:00,54800,3345,435.35263603240577
PR,2020-05-06 00:00:00,1968,99,67.08920136578341
RI,2020-05-06 00:00:00,10205,370,963.3165653634596
SC,2020-05-06 00:00:00,6936,305,137.6197302565985
SD,2020-05-06 00:00:00,2780,29,377.77282536024313
TN,2020-05-06 00:00:00,13938,239,212.30998842485582
TX,2020-05-06 00:00:00,34928,954,151.96287629770262
UT,2020-05-06 00:00:00,5595,58,195.22785655515477
VT,2020-05-06 00:00:00,908,52,148.70838253429875
VA,2020-05-06 00:00:00,20257,713,256.1832651889473
WA,2020-05-06 00:00:00,15905,870,210.67891063703976
WV,2020-05-06 00:00:00,1242,50,93.8776929367996
WI,2020-05-06 00:00:00,8901,362,172.0142597328358
WY,2020-05-06 00:00:00,631,7,126.90049070871208
AL,2020-07-08 00:00:00,46962,1058,957.7856026236008
AK,2020-07-08 00:00:00,1222,17,167.04372253244844
AZ,2020-07-08 00:00:00,108614,1963,1492.2135315880532
AR,2020-07-08 00:00:00,25246,305,836.5685776809893
CA,2020-07-08 00:00:00,292560,6718,740.4291072157596
CO,2020-07-08 00:00:00,35099,1704,609.4913883880074
CT,2020-07-08 00:00:00,47108,4343,1321.2961537177791
DE,2020-07-08 00:00:00,12462,515,1279.7762086090675
DC,2020-07-08 00:00:00,10642,564,1507.9015343982064
FL,2020-07-08 00:00:00,223783,3889,1041.9300692619524
GA,2020-07-08 00:00:00,103890,2922,978.4860224557317
HI,2020-07-08 00:00:00,1094,19,77.26687158161191
ID,2020-07-08 00:00:00,8969,98,501.88437465900785
IL,2020-07-08 00:00:00,150554,7309,1188.1007473195841
IN,2020-07-08 00:00:00,49063,2732,728.7790251624316
IA,2020-07-08 00:00:00,32624,736,1034.0182626692908
KS,2020-07-08 00:00:00,17332,289,594.9238564741048
KY,2020-07-08 00:00:00,17919,608,401.081278777565
LA,2020-07-08 00:00:00,70151,3339,1509.0150262627253
ME,2020-07-08 00:00:00,3460,110,257.39987442457
MD,2020-07-08 00:00:00,70861,3275,1172.0931309629354
MA,2020-07-08 00:00:00,110602,8243,1604.671046207742
MI,2020-07-08 00:00:00,74551,6262,746.491113270171
MN,2020-07-08 00:00:00,39589,1523,701.9784269611918
MS,2020-07-08 00:00:00,32888,1188,1105.0522000074593
MO,2020-07-08 00:00:00,25590,1069,416.9499014896794
MT,2020-07-08 00:00:00,1371,23,128.27734103808274
NE,2020-07-08 00:00:00,20425,282,1055.87859438133
NV,2020-07-08 00:00:00,24301,553,788.9535465086833
NH,2020-07-08 00:00:00,5952,386,437.7400785902298
NJ,2020-07-08 00:00:00,174039,15332,1959.4154144417087
NM,2020-07-08 00:00:00,14017,527,668.4856037378346
NY,2020-07-08 00:00:00,398929,32251,2050.673395991613
NC,2020-07-08 00:00:00,77687,1462,740.7167982254911
ND,2020-07-08 00:00:00,3971,85,521.0862108332393
OH,2020-07-08 00:00:00,60181,2991,514.8471653078509
OK,2020-07-08 00:00:00,17894,407,452.2145853482372
OR,2020-07-08 00:00:00,10817,224,256.4645448495248
PA,2020-07-08 00:00:00,96725,6812,755.5466576326538
PR,2020-07-08 00:00:00,8745,159,298.11741155679675
RI,2020-07-08 00:00:00,17204,971,1623.9978628626127
SC,2020-07-08 00:00:00,48909,884,949.9265253420564
SD,2020-07-08 00:00:00,7242,98,818.6205080149527
TN,2020-07-08 00:00:00,55986,685,819.8063191829642
TX,2020-07-08 00:00:00,224929,2875,775.7274214223738
UT,2020-07-08 00:00:00,26755,201,834.5399409474484
VT,2020-07-08 00:00:00,1256,56,201.2855995858901
VA,2020-07-08 00:00:00,67375,1905,789.3486031722266
WA,2020-07-08 00:00:00,37941,1394,498.2473161474495
WV,2020-07-08 00:00:00,3707,95,206.84687137829656
WI,2020-07-08 00:00:00,33154,807,569.4182192533226
WY,2020-07-08 00:00:00,1740,21,300.64327293398463
AL,2020-07-09 00:00:00,49174,1068,1002.8991359697831
AK,2020-07-09 00:00:00,1268,17,173.33178410077304
AZ,2020-07-09 00:00:00,112671,2038,1547.951376595628
AR,2020-07-09 00:00:00,26052,309,863.2767403052022
CA,2020-07-09 00:00:00,302484,6859,765.5453857911259
CO,2020-07-09 00:00:00,35507,1706,616.5762764606677
CT,2020-07-09 00:00:00,47209,4348,1324.1290252369586
DE,2020-07-09 00:00:00,12531,517,1286.8621144342985
DC,2020-07-09 00:00:00,10679,568,1513.1441914901754
FL,2020-07-09 00:00:00,232718,4009,1083.53128637342
GA,2020-07-09 00:00:00,106727,2930,1005.2062539092584
HI,2020-07-09 00:00:00,1130,19,79.80947430276183
ID,2020-07-09 00:00:00,9429,100,527.6249045222194
IL,2020-07-09 00:00:00,151572,7329,1196.1343203948352
IN,2020-07-09 00:00:00,49575,2739,736.3842441845698
IA,2020-07-09 00:00:00,33254,741,1053.986123921181
KS,2020-07-09 00:00:00,17785,293,610.4731587463624
KY,2020-07-09 00:00:00,18245,612,408.378142267798
LA,2020-07-09 00:00:00,71994,3355,1548.6597169072236
ME,2020-07-09 00:00:00,3486,111,259.33409313411875
MD,2020-07-09 00:00:00,71447,3288,1181.7860025671225
MA,2020-07-09 00:00:00,110897,8268,1608.9510588533658
MI,2020-07-09 00:00:00,75063,6271,751.6178513420189
MN,2020-07-09 00:00:00,40163,1528,712.1563960201659
MS,2020-07-09 00:00:00,33591,1204,1128.6733291915154
MO,2020-07-09 00:00:00,26410,1073,430.3105470239325
MT,2020-07-09 00:00:00,1466,25,137.1659970545801
NE,2020-07-09 00:00:00,20623,284,1066.1142840600328
NV,2020-07-09 00:00:00,24904,571,808.5304770277869
NH,2020-07-09 00:00:00,5973,387,439.28452443202997
NJ,2020-07-09 00:00:00,174270,15448,1962.016124401752
NM,2020-07-09 00:00:00,14251,533,679.6453120402283
NY,2020-07-09 00:00:00,399513,32283,2053.675417061175
NC,2020-07-09 00:00:00,79656,1477,759.4904846299858
ND,2020-07-09 00:00:00,4071,85,534.2085027202512
OH,2020-07-09 00:00:00,61331,3006,524.6853906630964
OK,2020-07-09 00:00:00,18497,410,467.4535143168852
OR,2020-07-09 00:00:00,11188,230,265.2607310507981
PA,2020-07-09 00:00:00,97542,6848,761.9284784575271
PR,2020-07-09 00:00:00,8862,159,302.1059463940918
RI,2020-07-09 00:00:00,17243,974,1627.6793274436193
SC,2020-07-09 00:00:00,50691,905,984.5371096549546
SD,2020-07-09 00:00:00,7336,101,829.246071085017
TN,2020-07-09 00:00:00,57591,710,843.308429394243
TX,2020-07-09 00:00:00,236541,3006,815.7744887972192
UT,2020-07-09 00:00:00,27356,205,853.2862875932872
VT,2020-07-09 00:00:00,1272,56,203.8497473513155
VA,2020-07-09 00:00:00,67988,1937,796.5303574393074
WA,2020-07-09 00:00:00,38581,1409,506.6518991140125
WV,2020-07-09 00:00:00,3826,95,213.48695168420892
WI,2020-07-09 00:00:00,33908,809,582.3681298920692
WY,2020-07-09 00:00:00,1769,21,305.653994149551
AL,2020-06-19 00:00:00,29002,822,591.4930805180716
AK,2020-06-19 00:00:00,720,12,98.42183324334115
AZ,2020-06-19 00:00:00,46910,1321,644.4817129172627
AR,2020-06-19 00:00:00,14631,214,484.82273865367006
CA,2020-06-19 00:00:00,170862,5426,432.4282134163902
CO,2020-06-19 00:00:00,30172,1643,523.9344189419345
CT,2020-06-19 00:00:00,45557,4238,1277.7933445470167
DE,2020-06-19 00:00:00,10611,433,1089.6890827757034
DC,2020-06-19 00:00:00,9952,530,1410.1330643047315
FL,2020-06-19 00:00:00,89748,3104,417.86525274985917
GA,2020-06-19 00:00:00,62009,2636,584.0306070503171
HI,2020-06-19 00:00:00,789,17,55.72537630520272
ID,2020-06-19 00:00:00,3871,89,216.61215456628605
IL,2020-06-19 00:00:00,135470,6580,1069.0649749550598
IN,2020-06-19 00:00:00,41746,2516,620.0927212855078
IA,2020-06-19 00:00:00,25274,681,801.0598813972432
KS,2020-06-19 00:00:00,12021,253,412.62287552938005
KY,2020-06-19 00:00:00,13454,522,301.1411085815816
LA,2020-06-19 00:00:00,48515,3084,1043.6039970796728
ME,2020-06-19 00:00:00,2913,102,216.70688849675494
MD,2020-06-19 00:00:00,63548,3030,1051.1307247489117
MA,2020-06-19 00:00:00,106650,7799,1547.3333852738256
MI,2020-06-19 00:00:00,67097,6067,671.8530164194801
MN,2020-06-19 00:00:00,32031,1393,567.9625904668958
MS,2020-06-19 00:00:00,20641,938,693.5472652746887
MO,2020-06-19 00:00:00,17667,958,287.8567373824997
MT,2020-06-19 00:00:00,666,20,62.314156915655076
NE,2020-06-19 00:00:00,17588,244,909.2187377223421
NV,2020-06-19 00:00:00,12524,479,406.602782456473
NH,2020-06-19 00:00:00,5486,337,403.46808991028234
NJ,2020-06-19 00:00:00,168496,12902,1897.0096338853366
NM,2020-06-19 00:00:00,10260,464,489.31028710495707
NY,2020-06-19 00:00:00,386556,31015,1987.070644803797
NC,2020-06-19 00:00:00,49785,1202,459.25452160756913
ND,2020-06-19 00:00:00,3226,76,423.3251362750012
OH,2020-06-19 00:00:00,43731,2667,374.1177678349916
OK,2020-06-19 00:00:00,9707,367,245.3139029828624
OR,2020-06-19 00:00:00,6572,188,155.8181555654134
PA,2020-06-19 00:00:00,85199,6399,665.5137728988833
PR,2020-06-19 00:00:00,6195,147,211.18780612857128
RI,2020-06-19 00:00:00,16337,894,1542.1560733309989
SC,2020-06-19 00:00:00,22608,639,439.09993835353833
SD,2020-06-19 00:00:00,6158,81,696.0874189942115
TN,2020-06-19 00:00:00,34017,515,498.11294894521654
TX,2020-06-19 00:00:00,105394,2158,363.47921278887856
UT,2020-06-19 00:00:00,16425,155,512.3273604956771
VT,2020-06-19 00:00:00,1144,56,183.33656522791267
VA,2020-06-19 00:00:00,56793,1602,665.3725450086866
WA,2020-06-19 00:00:00,27601,1255,362.4607725939157
WV,2020-06-19 00:00:00,2468,88,137.71191760497325
WI,2020-06-19 00:00:00,24154,730,414.8436890826071
WY,2020-06-19 00:00:00,1173,20,202.67503399515167
AL,2020-06-18 00:00:00,28206,810,575.2587348835502
AK,2020-06-18 00:00:00,707,12,96.64477236533638
AZ,2020-06-18 00:00:00,43445,1283,596.8771694242267
AR,2020-06-18 00:00:00,13928,208,461.5276538834199
CA,2020-06-18 00:00:00,167086,5355,422.871676949181
CO,2020-06-18 00:00:00,29886,1638,518.9680513223735
CT,2020-06-18 00:00:00,45440,4226,1274.511701302027
DE,2020-06-18 00:00:00,10499,431,1078.1873225956188
DC,2020-06-18 00:00:00,9903,527,1403.1900859937455
FL,2020-06-18 00:00:00,85926,3061,400.0700818712884
GA,2020-06-18 00:00:00,60912,2605,573.6985330621187
HI,2020-06-18 00:00:00,762,17,53.81842426434028
ID,2020-06-18 00:00:00,3743,89,209.44957234347942
IL,2020-06-18 00:00:00,134778,6537,1063.6040392300363
IN,2020-06-18 00:00:00,41438,2491,615.5177067175027
IA,2020-06-18 00:00:00,24861,680,787.9698390210042
KS,2020-06-18 00:00:00,11753,251,403.4237298142252
KY,2020-06-18 00:00:00,13197,520,295.38867325339163
LA,2020-06-18 00:00:00,48634,3062,1046.1638007620902
ME,2020-06-18 00:00:00,2878,102,214.10313254159317
MD,2020-06-18 00:00:00,63229,3016,1045.8542297971444
MA,2020-06-18 00:00:00,106422,7769,1544.0254432968688
MI,2020-06-18 00:00:00,66798,6061,668.8590814908034
MN,2020-06-18 00:00:00,31675,1376,561.6501218519221
MS,2020-06-18 00:00:00,20641,938,693.5472652746887
MO,2020-06-18 00:00:00,17371,945,283.0338702140376
MT,2020-06-18 00:00:00,655,20,61.28494411374486
NE,2020-06-18 00:00:00,17414,239,900.2237377016638
NV,2020-06-18 00:00:00,12169,475,395.0773921840323
NH,2020-06-18 00:00:00,5450,331,400.82046846719635
NJ,2020-06-18 00:00:00,168107,12869,1892.6300833465618
NM,2020-06-18 00:00:00,10153,456,484.2073435649736
NY,2020-06-18 00:00:00,385760,30974,1982.9788489624084
NC,2020-06-18 00:00:00,48167,1188,459.25452160756913
ND,2020-06-18 00:00:00,3193,75,418.9947799522872
OH,2020-06-18 00:00:00,43122,2633,368.9077858859964
OK,2020-06-18 00:00:00,9355,366,236.4182097872337
OR,2020-06-18 00:00:00,6366,187,150.93401983101361
PA,2020-06-18 00:00:00,84683,6361,661.4831492200157
PR,2020-06-18 00:00:00,6111,147,208.32424265564148
RI,2020-06-18 00:00:00,16269,885,1535.7371094461664
SC,2020-06-18 00:00:00,21533,621,418.2209382770144
SD,2020-06-18 00:00:00,6109,78,690.5485616491777
TN,2020-06-18 00:00:00,32770,508,479.8530539710952
TX,2020-06-18 00:00:00,101259,2129,349.21856659571745
UT,2020-06-18 00:00:00,15839,152,494.04889271787084
VT,2020-06-18 00:00:00,1135,56,181.89423210986087
VA,2020-06-18 00:00:00,56238,1586,658.8703041959136
WA,2020-06-18 00:00:00,27192,1245,357.08971879184645
WV,2020-06-18 00:00:00,2418,88,134.9219678966067
WI,2020-06-18 00:00:00,23876,719,410.0690535951116
WY,2020-06-18 00:00:00,1144,18,197.66431277958532
AL,2020-08-01 00:00:00,89349,1603,1822.2645076618564
AK,2020-08-01 00:00:00,3136,24,428.681762570997
AZ,2020-08-01 00:00:00,177002,3747,2431.774720737185
AR,2020-08-01 00:00:00,43173,458,1430.609807661465
CA,2020-08-01 00:00:00,506613,9345,1282.1677990630901
CO,2020-08-01 00:00:00,47249,1844,820.4751876106145
CT,2020-08-01 00:00:00,49810,4432,1397.0824789140397
DE,2020-08-01 00:00:00,14877,585,1527.7829124921439
DC,2020-08-01 00:00:00,12057,584,1708.39774480729
FL,2020-08-01 00:00:00,480028,7022,2235.0026913915563
GA,2020-08-01 00:00:00,190012,3825,1789.6244691390743
HI,2020-08-01 00:00:00,2197,26,155.16939384351127
ID,2020-08-01 00:00:00,21110,197,1181.2664900269435
IL,2020-08-01 00:00:00,181754,7700,1434.3163464824827
IN,2020-08-01 00:00:00,67122,2971,997.0263890702307
IA,2020-08-01 00:00:00,45293,874,1435.5624439394373
KS,2020-08-01 00:00:00,27592,358,947.1001066139798
KY,2020-08-01 00:00:00,30723,740,687.6734264123628
LA,2020-08-01 00:00:00,116280,3949,2501.293883962163
ME,2020-08-01 00:00:00,3937,123,292.88534844206123
MD,2020-08-01 00:00:00,89365,3506,1478.1629196384854
MA,2020-08-01 00:00:00,118040,8626,1712.585398947233
MI,2020-08-01 00:00:00,91332,6457,914.5219562070426
MN,2020-08-01 00:00:00,55188,1646,978.5744885481888
MS,2020-08-01 00:00:00,59881,1693,2012.029639645058
MO,2020-08-01 00:00:00,51632,1276,841.2644514933618
MT,2020-08-01 00:00:00,4081,61,381.83794950869117
NE,2020-08-01 00:00:00,26391,332,1364.293365205272
NV,2020-08-01 00:00:00,49074,832,1593.230992196499
NH,2020-08-01 00:00:00,6614,416,486.4268951269792
NJ,2020-08-01 00:00:00,182029,15830,2049.3707069990623
NM,2020-08-01 00:00:00,20796,651,991.7833070794043
NY,2020-08-01 00:00:00,415767,32694,2137.2282431992785
NC,2020-08-01 00:00:00,124006,1979,1182.3513236545398
ND,2020-08-01 00:00:00,6602,103,866.3337103805203
OH,2020-08-01 00:00:00,92087,3515,787.8023115552097
OK,2020-08-01 00:00:00,37731,549,953.5323862621183
OR,2020-08-01 00:00:00,18817,325,446.13971900097135
PA,2020-08-01 00:00:00,117468,7219,917.5761672658833
PR,2020-08-01 00:00:00,17872,225,609.2572189071551
RI,2020-08-01 00:00:00,19022,1007,1795.6107502541627
SC,2020-08-01 00:00:00,90599,1751,1759.6432817981345
SD,2020-08-01 00:00:00,8867,134,1002.307103641064
TN,2020-08-01 00:00:00,108184,1067,1584.1447296554459
TX,2020-08-01 00:00:00,444738,6865,1533.7971624314505
UT,2020-08-01 00:00:00,40702,310,1269.573712444143
VT,2020-08-01 00:00:00,1421,57,227.7283734168391
VA,2020-08-01 00:00:00,90801,2215,1063.8017442173114
WA,2020-08-01 00:00:00,57541,1592,755.6376694984419
WV,2020-08-01 00:00:00,6738,116,375.9736226994772
WI,2020-08-01 00:00:00,54002,947,927.4815309198868
WY,2020-08-01 00:00:00,2769,26,478.4374843414962
AL,2020-07-25 00:00:00,78130,1456,1593.4540507853571
AK,2020-07-25 00:00:00,2339,20,319.734261050243
AZ,2020-07-25 00:00:00,160041,3286,2198.7528846086475
AR,2020-07-25 00:00:00,37981,399,1258.5641744791906
CA,2020-07-25 00:00:00,446452,8408,1129.9085855027695
CO,2020-07-25 00:00:00,43771,1794,760.079989775534
CT,2020-07-25 00:00:00,48776,4413,1368.0806061335315
DE,2020-07-25 00:00:00,14175,579,1455.6915227919699
DC,2020-07-25 00:00:00,11717,581,1660.2219769351427
FL,2020-07-25 00:00:00,414511,5777,1929.9565871395112
GA,2020-07-25 00:00:00,165188,3494,1555.8200893003884
HI,2020-07-25 00:00:00,1620,26,114.41712245174706
ID,2020-07-25 00:00:00,17265,144,966.1092349746652
IL,2020-07-25 00:00:00,171122,7589,1350.4136461523565
IN,2020-07-25 00:00:00,61520,2895,913.8145981287894
IA,2020-07-25 00:00:00,41886,826,1327.5775180899311
KS,2020-07-25 00:00:00,25009,329,858.4381910085903
KY,2020-07-25 00:00:00,26764,696,599.0590627380294
LA,2020-07-25 00:00:00,103734,3715,2231.417438587298
ME,2020-07-25 00:00:00,3790,119,281.9495734303815
MD,2020-07-25 00:00:00,83054,3433,1373.7743314234297
MA,2020-07-25 00:00:00,115268,8510,1672.367788595812
MI,2020-07-25 00:00:00,85622,6400,857.3468109135837
MN,2020-07-25 00:00:00,50291,1611,891.7425817854783
MS,2020-07-25 00:00:00,50981,1478,1712.9854721655402
MO,2020-07-25 00:00:00,41034,1200,668.5862546982221
MT,2020-07-25 00:00:00,3259,46,304.9276837659458
NE,2020-07-25 00:00:00,24395,316,1261.1093419795618
NV,2020-07-25 00:00:00,41816,732,1357.5935764292458
NH,2020-07-25 00:00:00,6415,409,471.79143214992007
NJ,2020-07-25 00:00:00,178858,15776,2013.6700520930085
NM,2020-07-25 00:00:00,18788,607,896.0196563477517
NY,2020-07-25 00:00:00,411200,32608,2113.751821581663
NC,2020-07-25 00:00:00,111421,1811,1062.3580055232203
ND,2020-07-25 00:00:00,5736,99,752.6946626389978
OH,2020-07-25 00:00:00,83184,3297,711.6373373484698
OK,2020-07-25 00:00:00,30081,496,760.2026903912108
OR,2020-07-25 00:00:00,16104,282,381.816125566862
PA,2020-07-25 00:00:00,111115,7124,867.9510660413785
PR,2020-07-25 00:00:00,14540,201,495.66920114760717
RI,2020-07-25 00:00:00,18224,1002,1720.2823211350994
SC,2020-07-25 00:00:00,80008,1465,1553.9414308116552
SD,2020-07-25 00:00:00,8305,122,938.7798010306797
TN,2020-07-25 00:00:00,90796,964,1329.5312141702645
TX,2020-07-25 00:00:00,390286,4990,1346.0049722234685
UT,2020-07-25 00:00:00,37623,274,1173.5337767993215
VT,2020-07-25 00:00:00,1396,56,223.721892533362
VA,2020-07-25 00:00:00,83609,2075,979.5420758831419
WA,2020-07-25 00:00:00,51849,1494,680.8894097395722
WV,2020-07-25 00:00:00,5775,103,322.2391913163373
WI,2020-07-25 00:00:00,47870,891,822.1647510302392
WY,2020-07-25 00:00:00,2446,25,422.6284170094979
AL,2020-07-24 00:00:00,76005,1438,1550.1148743112894
AK,2020-07-24 00:00:00,2249,19,307.4315318948253
AZ,2020-07-24 00:00:00,156301,3143,2147.3702027431477
AR,2020-07-24 00:00:00,37249,394,1234.3081260413198
CA,2020-07-24 00:00:00,440185,8337,1114.0476707676005
CO,2020-07-24 00:00:00,42962,1790,746.0317680824402
CT,2020-07-24 00:00:00,48776,4413,1368.0806061335315
DE,2020-07-24 00:00:00,14202,578,1458.4642685496692
DC,2020-07-24 00:00:00,11649,581,1650.5868233607132
FL,2020-07-24 00:00:00,402312,5653,1873.158238225936
GA,2020-07-24 00:00:00,161420,3443,1520.3312517547809
HI,2020-07-24 00:00:00,1549,26,109.40254486281246
ID,2020-07-24 00:00:00,17265,144,966.1092349746652
IL,2020-07-24 00:00:00,169696,7577,1339.1603306265138
IN,2020-07-24 00:00:00,60598,2884,900.1192623115796
IA,2020-07-24 00:00:00,41434,826,1313.251370017147
KS,2020-07-24 00:00:00,24554,330,842.8202383951747
KY,2020-07-24 00:00:00,25932,691,580.4363927261462
LA,2020-07-24 00:00:00,103734,3715,2231.417438587298
ME,2020-07-24 00:00:00,3757,118,279.49460352980043
MD,2020-07-24 00:00:00,81766,3422,1352.4698627780494
MA,2020-07-24 00:00:00,114985,8498,1668.2618781595017
MI,2020-07-24 00:00:00,85072,6400,851.8395727504659
MN,2020-07-24 00:00:00,49488,1606,877.5040640949624
MS,2020-07-24 00:00:00,49585,1463,1666.0792184799884
MO,2020-07-24 00:00:00,39635,1195,645.7916899391732
MT,2020-07-24 00:00:00,3038,46,284.24986292756773
NE,2020-07-24 00:00:00,24174,316,1249.684658045252
NV,2020-07-24 00:00:00,40885,722,1327.367834616169
NH,2020-07-24 00:00:00,6375,407,468.84963054649114
NJ,2020-07-24 00:00:00,178345,15765,2007.8944494544699
NM,2020-07-24 00:00:00,18475,601,881.092354216772
NY,2020-07-24 00:00:00,410450,32596,2109.8964863039732
NC,2020-07-24 00:00:00,109728,1789,1046.2158769895436
ND,2020-07-24 00:00:00,5614,99,736.6854665368436
OH,2020-07-24 00:00:00,81746,3297,699.3352781651282
OK,2020-07-24 00:00:00,29116,484,735.8153496702404
OR,2020-07-24 00:00:00,16104,282,381.816125566862
PA,2020-07-24 00:00:00,110292,7116,861.5223774993087
PR,2020-07-24 00:00:00,13967,191,476.1356074572647
RI,2020-07-24 00:00:00,18224,1002,1720.2823211350994
SC,2020-07-24 00:00:00,78607,1385,1526.7307525723902
SD,2020-07-24 00:00:00,8200,122,926.9108210056078
TN,2020-07-24 00:00:00,89078,938,1304.3744382556367
TX,2020-07-24 00:00:00,380364,4790,1311.7863188912934
UT,2020-07-24 00:00:00,36962,273,1152.9159146813527
VT,2020-07-24 00:00:00,1385,56,221.95904094463202
VA,2020-07-24 00:00:00,82364,2067,964.9559681139484
WA,2020-07-24 00:00:00,50824,1495,667.4289448321862
WV,2020-07-24 00:00:00,5653,103,315.43171402792285
WI,2020-07-24 00:00:00,46917,878,805.7970257799402
WY,2020-07-24 00:00:00,2405,25,415.544293911628
AL,2020-04-16 00:00:00,4345,133,92.66571647873691
