,date,total,covid,pct,rolling_pct
0,2020-02-01,2383,204,0.08560637851447755,
1,2020-02-02,2399,206,0.08586911213005419,
2,2020-02-03,3392,381,0.11232311320754718,0.09459953461735963
3,2020-02-04,3755,428,0.11398135818908123,0.10405786117556086
4,2020-02-05,3814,413,0.10828526481384373,0.11152991207015739
5,2020-02-06,3931,396,0.10073772576952429,0.10766811625748308
6,2020-02-07,4070,487,0.11965601965601966,0.10955967007979589
7,2020-02-08,2501,233,0.09316273490603759,0.10451882677719386
8,2020-02-09,2926,203,0.06937799043062201,0.09406558166422642
9,2020-02-10,4946,432,0.08734330772341285,0.08329467768669081
10,2020-02-11,5532,557,0.10068691250903833,0.08580273688769106
11,2020-02-12,4976,470,0.09445337620578778,0.09416119881274632
12,2020-02-13,5079,505,0.0994290214609175,0.0981897700585812
13,2020-02-14,4627,465,0.10049708234277069,0.09812649333649198
14,2020-02-15,2852,394,0.13814866760168304,0.11269159046845707
15,2020-02-16,2355,181,0.07685774946921443,0.10516783313788937
16,2020-02-17,3249,297,0.09141274238227147,0.10213971981772298
17,2020-02-18,4845,459,0.09473684210526316,0.08766911131891636
18,2020-02-19,5009,366,0.07306847674186465,0.08640602040979976
19,2020-02-20,5192,386,0.07434514637904469,0.0807168217420575
20,2020-02-21,4661,417,0.08946577987556319,0.07895980099882417
21,2020-02-22,2717,176,0.06477732793522267,0.0761960847299435
22,2020-02-23,2595,225,0.08670520231213873,0.08031610337430821
23,2020-02-24,4785,668,0.13960292580982236,0.0970284853523946
24,2020-02-25,5154,833,0.1616220411331005,0.12931005641835389
25,2020-02-26,5361,1120,0.20891624696884908,0.17004707130392396
26,2020-02-27,5507,1322,0.24005810786272017,0.20353213198822326
27,2020-02-28,5050,1347,0.26673267326732675,0.23856900936629866
28,2020-02-29,3069,661,0.21537960247637666,0.2407234612021412
29,2020-03-01,2846,652,0.22909346451159524,0.23706858008509957
30,2020-03-02,5222,1460,0.2795863653772501,0.2413531441217407
31,2020-03-03,6091,1730,0.28402561155803646,0.2642351471489606
32,2020-03-04,5931,1665,0.28072837632776937,0.2814467844210186
33,2020-03-05,6089,1745,0.2865823616357366,0.28377878317384747
34,2020-03-06,5575,1969,0.35318385650224215,0.3068315314885827
35,2020-03-07,3380,1051,0.3109467455621302,0.31690432123336965
36,2020-03-08,2957,997,0.3371660466689212,0.3337655495777645
37,2020-03-09,5384,2301,0.42737741456166417,0.3584967355975719
38,2020-03-10,5669,2738,0.48297759745986946,0.41584035289681825
39,2020-03-11,6367,3563,0.5596042092037066,0.48998640707508007
40,2020-03-12,7197,5014,0.696679171877171,0.5797536595135824
41,2020-03-13,6356,4453,0.7005978602894902,0.6522937471234559
42,2020-03-14,2963,2104,0.7100911238609517,0.7024560520092044
43,2020-03-15,4251,2949,0.6937191249117854,0.7014693696874091
44,2020-03-16,6503,4652,0.7153621405505152,0.7063907964410842
45,2020-03-17,7171,5139,0.7166364523776322,0.7085725726133109
46,2020-03-18,7066,5074,0.7180866119445231,0.71669506829089
47,2020-03-19,6702,5042,0.7523127424649358,0.7290119355956971
48,2020-03-20,6188,4592,0.7420814479638009,0.7374936007910867
49,2020-03-21,3012,2169,0.7201195219123506,0.7381712374470292
50,2020-03-22,3054,2197,0.7193844138834316,0.727195127919861
51,2020-03-23,5881,4386,0.745791532052372,0.7284318226160513
